Rank,Grade,Channel name,Video Uploads,Subscribers,Video views,AVERGE VIEW
219,3,KBS World TV,32124,7390999,5223168496,162593.96388992653
220,3,Mikecrack,1135,6085829,1873472207,1650636.3057268723
221,3,Peppa Pig - Official Channel,272,5791309,2006762385,7377802.886029412
222,3,Genevieve's Playhouse - Toy…,420,5903099,2926005920,6966680.761904762
223,3,ItsFunneh,903,3031264,1894890613,2098439.2170542637
225,3,DisneyChannelLA,3526,9774825,7561193043,2144410.9594441294
226,3,Lucas and Marcus,341,11664682,2546704375,7468341.275659824
227,3,Haryanvi Maina,3285,6257643,2787342302,848506.0280060883
228,3,BuzzFeedVideo,5476,17357278,13969280371,2551000.7982103727
229,3,toycantando,278,8368583,4163736216,14977468.402877698
230,3,David Guetta,446,18394349,9928572340,22261372.959641255
232,3,Synergy تامر مرسي,2850,1241829,856728863,300606.61859649123
233,3,Cole Bennett - Lyrical Lemonade,310,5251860,1555442427,5017556.216129032
234,3,GMA Public Affairs,14974,2504473,1667235507,111342.02664618673
237,3,IndiaTV,120243,6576438,2865575385,23831.536014570494
238,3,Beam Copphone,1140,1054924,1294100847,1135176.1815789475
240,3,Venus Movies,2830,5721768,2328521668,822799.1759717314
241,3,Kids smile TV,70,2119502,746637831,10666254.728571428
242,3,Saturday Night Live,6422,6436457,4744558944,738797.7178449081
243,3,PopularMMOs,4214,15359835,11881872033,2819618.422638823
244,3,Maria Clara & JP,392,3967499,1036658065,2644535.8801020407
245,3,Lizos Music,256,3289111,3555452040,13888484.53125
246,3,SiaVEVO,93,10579862,6599433518,70961650.7311828
247,3,MTZ Manuel Turizo,9,3531337,1748814742,194312749.1111111
248,3,GENIAL,1252,9473119,1293790665,1033379.125399361
249,3,НТВ,33626,3083128,3084104476,91717.85154344852
250,3,NaoFun Toys,1893,9515204,4889864688,2583129.787638669
251,3,Россия 24,111520,2165801,2298969489,20614.862706241034
252,3,LosAngelesAzulesVEVO,63,1673608,2633311383,41798593.38095238
253,3,Green Gold,583,4035116,2000802080,3431907.5128644938
255,3,はじめしゃちょー（hajime）…,1713,6880324,5414528635,3160845.671336836
257,3,NickyJamTV,215,16120428,10323118073,48014502.66511628
258,3,Hear This Music,26,8453220,4298092532,165311251.23076922
259,3,Flow La Movie,19,3906670,1310514561,68974450.57894737
260,3,SyrebralVibes,255,1726047,1035058136,4059051.5137254903
261,3,RsiamMusic :…,1716,11037799,7248944248,4224326.484848484
262,3,Mister Max,692,8674860,5793558805,8372194.8049132945
263,3,Mister Bean Number One Fan in HD -…,1764,4104585,1527175809,865745.9234693878
264,3,Aditya Movies - Telugu & Hindi,3692,2258716,919189826,248967.99187432285
265,3,CNN,142427,4686757,3574418617,25096.495868058726
266,3,RomeoSantosVEVO,139,9198180,6898631721,49630444.035971224
267,3,ครู นกเล็ก,1795,4525326,4129499307,2300556.7169916434
269,3,VanossGaming,859,23590547,9880562011,11502400.47846333
270,3,Spinnin' Records,8758,22981517,13426887749,1533099.7658141127
271,3,Guava Juice,1165,11524140,4631090552,3975185.0231759655
272,3,Little Baby Bum - Nursery Rhymes &…,680,16355206,17470709876,25692220.40588235
273,3,Armoo,177,407066,87279803,493106.2316384181
274,3,Toys Unlimited,1498,5936545,4000941387,2670855.398531375
275,3,5-Minute Crafts KIDS,908,6646318,1262160532,1390044.6387665197
276,3,IndiaiStore,6,192230,70748180,11791363.333333334
277,3,ToysPlay,98,956357,413449527,4218872.724489796
278,3,Fueled By Ramen,1147,11041504,9921804596,8650221.966870096
279,3,Star Casablanca | نجوم…,533,3850735,1477710857,2772440.632270169
280,3,Lachlan,2999,7470765,1774695359,591762.3737912638
281,3,El Reino a Jugar,248,4554690,2087077770,8415636.16935484
282,3,DopeLyrics,526,2726479,1532978759,2914408.287072243
283,3,CalvinHarrisVEVO,103,12841749,9509573498,92325956.29126213
284,3,Wow Kidz,3332,5241934,3537059454,1061542.4531812726
285,3,SriBalajiMovies,18006,4504323,3345586246,185803.967899589
286,3,Blippi Español,44,2196327,862348058,19598819.5
287,3,Just Kidding Pranks,708,2258303,1471393006,2078238.709039548
288,3,"せんももあいしーCh Sen,…",2512,3727952,3769698238,1500676.0501592357
289,3,Mnet K-POP,12959,8046493,4436534481,342351.60745427886
290,3,Bounce Patrol Kids,145,4000495,2577351909,17774840.75172414
291,3,Blippi Toys,107,2358324,1810656447,16922022.86915888
293,3,The ACE Family,353,11312621,1726592121,4891195.8101983005
294,3,Kırgın Çiçekler,2805,1050905,1630495982,581281.9900178253
295,3,ThaliaVEVO,131,2346267,2374791524,18128179.572519083
296,3,Raffy Tulfo in Action,1649,1446017,615545631,373284.19102486357
297,3,Phim HOT TK-L,2529,1221977,699287518,276507.51996836695
298,3,KSI,1164,19631845,4491304033,3858508.6194158075
299,3,Logan Paul Vlogs,562,18487595,3981804622,7085061.604982207
300,3,Come Play With Me,189,4013370,3897267590,20620463.43915344
301,3,SonyMusicSouthVEVO,3513,4577095,3540450188,1007813.8878451466
302,3,michaeljacksonVEVO,92,8529288,5616336614,61047137.10869565
303,3,MBCentertainment,58514,4030820,5187454046,88653.21198345695
304,3,MrBeast,676,7990777,896576201,1326296.1553254437
305,3,TaylorSwiftVEVO,86,28133287,15476966737,179964729.5
306,3,JuegaGerman,1467,28889480,7825801479,5334561.335378323
307,3,DrakeVEVO,38,9987454,4908039128,129158924.42105263
308,3,حِرف إبداعية في 5…,845,2599157,567724680,671863.5266272189
309,3,Jake Paul,694,16902261,4939708131,7117735.05907781
310,3,jypentertainment,797,9509594,4761221692,5973929.350062735
311,3,Just For Laughs Gags,4146,7985983,4340439049,1046897.9857694163
312,3,Anand Audio,3426,2306908,1228011095,358438.7317571512
313,3,La Rosa Hd,1459,2287705,1099701030,753736.1411925977
314,3,MalumaVEVO,90,15164001,10120591416,112451015.73333333
315,3,icanrockyourworld,8,3891968,2420286079,302535759.875
316,3,La Rosa de Guadalupe,1454,3424646,1415089435,973238.9511691885
317,3,Tom Slime,289,2651748,750583917,2597176.1833910034
318,3,T-Play,116,1638966,518466711,4469540.612068965
319,3,Caso Cerrado,2646,3932772,2203762925,832865.8068783069
320,3,Coldplay,202,12635238,7881678521,39018210.5
321,3,realnollywoodclips,2898,3840010,1222587049,421872.68771566596
322,3,Rahatlatıcı Videolar,218,817938,214359214,983299.1467889908
324,3,GMA News,269065,2599175,2786949164,10357.902975117537
325,3,Hamtaro Gasa,395,976130,651702290,1649879.2151898735
326,3,Candy Play TV Russian,198,709587,166534634,841084.0101010101
328,3,SSSniperWolf,1930,11657566,2537293803,1314660.0015544042
329,3,Stephen Sharer,390,4149328,1410581249,3616874.9974358976
330,3,Toys Kids TV,52,2822933,514414041,9892577.711538462
331,3,Brancoala,692,3938021,1942176648,2806613.6531791906
332,3,Rainbow Learning,922,4512958,1946973161,2111684.556399132
333,3,Markiplier,4196,21770508,10053970560,2396084.4995233556
334,3,Smile 4ever,115,636609,102185590,888570.3478260869
335,3,ninja,6,547,2127264,354544.0
336,3,Cut,819,5961268,1709469538,2087264.3931623932
337,3,MikelTube,557,1992474,1230314566,2208823.278276481
338,3,Çizgi Film Oyuncakları,31,2648105,510380802,16463896.838709677
339,3,Soulstice Music Group,11,92158,63748543,5795322.090909091
340,3,الحب لا يفهم الكلام,148,912967,448991721,3033727.8445945946
341,3,Codiscos,5179,3865413,2906524921,561213.5394863873
342,3,VEGETTA777,4710,23775389,9365416666,1988411.1817409766
343,3,Kammy TV,19,480785,95827909,5043574.157894737
344,3,Amazing Kids Toys Review,431,5005927,1273050905,2953714.39675174
345,3,NoCopyrightSounds,524,18178014,4912160820,9374352.709923664
346,3,Collins Key,216,13779702,2201959243,10194255.754629629
348,3,tlc uk,1355,1625205,977945315,721730.8597785978
349,3,Enes Batur,1659,8427099,3675163152,2215288.2169981916
350,3,Goldmines Hindi,292,1719279,544187059,1863654.3116438356
351,3,Penguins TV,209,1121491,147266521,704624.5023923445
352,3,Think Music India,2356,3181532,1947872233,826770.8968590832
353,3,Rawan and Rayan,304,2510058,543214595,1786890.1151315789
354,3,EnriqueIglesiasVEVO,129,13859359,11245381351,87173498.84496124
355,3,OmFut,4534,1263614,359983508,79396.45081605646
356,3,jacksepticeye,3883,20279518,10029328079,2582881.2977079577
357,3,thairath,93500,3992315,2493477931,26668.2131657754
359,3,Você Sabia?,599,15494356,1605548778,2680381.933222037
360,3,Barcroft TV,2133,5303195,4163257751,1951832.044538209
361,3,DisneyMusicVEVO,714,11055805,6910079660,9677982.717086835
362,3,Martin Garrix,90,10432036,2856357178,31737301.97777778
363,3,Ali-A,2914,14847336,3890903315,1335244.788949897
364,3,Nickelodeon,2856,4493420,2664911984,933092.431372549
365,3,MBC مصر,7783,4762083,2868206239,368521.9374277271
366,3,rezendeevil,6515,19251064,6724579643,1032168.7863392172
367,3,TimKo Kid,230,1985005,671623629,2920102.7347826087
368,3,Wiz Khalifa,441,16079571,7977828657,18090314.414965987
369,3,shfa,328,2009235,636233141,1939735.1859756098
370,3,ABS-CBN News,80773,4545223,3420909679,42352.143401879344
371,3,RizaNovaUZ,8749,2220541,2254176139,257649.57583723855
372,3,Super Polina,253,3017957,730924615,2889030.0988142295
373,3,infobells - Telugu,168,4290854,2352013080,14000077.857142856
374,3,Bruno Mars,66,22429704,9585784755,145239162.95454547
375,3,Atlantic Records,1051,8372200,7657631499,7286043.291151284
376,3,Kinder Spielzeug Kanal,413,1125064,549165956,1329699.6513317192
377,3,خليجية,12492,3058938,1932816826,154724.36967659302
378,3,KN Channel,559,4172856,2133463422,3816571.4168157424
379,3,BANGTANTV,876,11384073,1716165250,1959092.7511415526
380,3,Chotoonz TV,1031,3886360,2653184170,2573408.506304559
381,3,Letupita725HD★,1824,1952190,2634818164,1444527.5021929825
382,3,Pina Records,314,8053378,4579379824,14584012.17834395
384,3,Ultra Regional,3502,2775635,1733863531,495106.66219303256
385,3,Muselk,1232,6735667,1909329812,1549780.6915584416
386,3,avex,9197,4184884,6194595714,673545.2554093726
387,3,The Late Late Show with James…,2798,16032156,4718424990,1686356.3223731236
388,3,White Hill Music,2709,4990716,2003373411,739525.0686600221
389,3,Turma da Mônica,695,8831316,6994765647,10064411.002877697
390,3,Bad Bunny,11,12685253,2612504875,237500443.1818182
391,3,Like Nastya,214,9702841,2582895675,12069605.957943926
394,3,Thơ Nguyễn,630,4808885,2489747155,3951979.611111111
395,3,Hasbro,8177,2646160,3506432060,428816.4436835025
396,3,prenses elif,4313,2450645,3597618217,834133.6000463715
397,3,ARY Digital,14632,4020969,2036985343,139214.41655276107
398,3,Dessin Animé pour Enfants,37,1313196,393630715,10638667.972972972
399,3,Telemundo,14718,5410907,3383609663,229896.02276124473
400,3,Izabeloi,104,718687,175347702,1686035.5961538462
401,3,IGN,129191,10679348,8056294817,62359.56697447965
